arrival_time,day,hour,minute,time_bin_15m,dock,sku,batch,week
1829562,22,4,12,2032,1,29,356,4
1829594,22,4,13,2032,1,7,353,4
1829600,22,4,13,2032,1,38,357,4
1829646,22,4,14,2032,1,39,358,4
1829676,22,4,14,2032,1,29,356,4
1829701,22,4,15,2033,1,7,353,4
1829714,22,4,15,2033,1,38,357,4
1829744,22,4,15,2033,1,39,358,4
1829790,22,4,16,2033,1,29,356,4
1829808,22,4,16,2033,1,7,353,4
1829828,22,4,17,2033,1,38,357,4
1829842,22,4,17,2033,1,39,358,4
1829904,22,4,18,2033,1,29,356,4
1829915,22,4,18,2033,1,7,353,4
1829940,22,4,19,2033,1,39,358,4
1829942,22,4,19,2033,1,38,357,4
1830018,22,4,20,2033,1,29,356,4
1830022,22,4,20,2033,1,7,353,4
1830038,22,4,20,2033,1,39,358,4
1830056,22,4,20,2033,1,38,357,4
1830129,22,4,22,2033,1,7,353,4
1830132,22,4,22,2033,1,29,356,4
1830136,22,4,22,2033,1,39,358,4
1830170,22,4,22,2033,1,38,357,4
1830234,22,4,23,2033,1,39,358,4
1830236,22,4,23,2033,1,7,353,4
1830246,22,4,24,2033,1,29,356,4
1830284,22,4,24,2033,1,38,357,4
1830332,22,4,25,2033,1,39,358,4
1830343,22,4,25,2033,1,7,353,4
1830360,22,4,26,2033,1,29,356,4
1830398,22,4,26,2033,1,38,357,4
1830430,22,4,27,2033,1,39,358,4
1830450,22,4,27,2033,1,7,353,4
1830474,22,4,27,2033,1,29,356,4
1830512,22,4,28,2033,1,38,357,4
1830528,22,4,28,2033,1,39,358,4
1830557,22,4,29,2033,1,7,353,4
1830588,22,4,29,2033,1,29,356,4
1830626,22,4,30,2034,1,38,357,4
1830626,22,4,30,2034,1,39,358,4
1830664,22,4,31,2034,1,7,353,4
1830702,22,4,31,2034,1,29,356,4
1830724,22,4,32,2034,1,39,358,4
1830740,22,4,32,2034,1,38,357,4
1830771,22,4,32,2034,1,7,353,4
1830816,22,4,33,2034,1,29,356,4
1830822,22,4,33,2034,1,39,358,4
1830854,22,4,34,2034,1,38,357,4
1830878,22,4,34,2034,1,7,353,4
1830920,22,4,35,2034,1,39,358,4
1830930,22,4,35,2034,1,29,356,4
1830968,22,4,36,2034,1,38,357,4
1830985,22,4,36,2034,1,7,353,4
1831018,22,4,36,2034,1,39,358,4
1831044,22,4,37,2034,1,29,356,4
1831082,22,4,38,2034,1,38,357,4
1831092,22,4,38,2034,1,7,353,4
1831116,22,4,38,2034,1,39,358,4
1831158,22,4,39,2034,1,29,356,4
1831196,22,4,39,2034,1,38,357,4
1831199,22,4,39,2034,1,7,353,4
1831214,22,4,40,2034,1,39,358,4
1831272,22,4,41,2034,1,29,356,4
1831306,22,4,41,2034,1,7,353,4
1831310,22,4,41,2034,1,38,357,4
1831312,22,4,41,2034,1,39,358,4
1831386,22,4,43,2034,1,29,356,4
1831410,22,4,43,2034,1,39,358,4
1831413,22,4,43,2034,1,7,353,4
1831424,22,4,43,2034,1,38,357,4
1831500,22,4,45,2035,1,29,356,4
1831508,22,4,45,2035,1,39,358,4
1831520,22,4,45,2035,1,7,353,4
1831538,22,4,45,2035,1,38,357,4
1831606,22,4,46,2035,1,39,358,4
1831614,22,4,46,2035,1,29,356,4
1831627,22,4,47,2035,1,7,353,4
1831652,22,4,47,2035,1,38,357,4
1831704,22,4,48,2035,1,39,358,4
1831728,22,4,48,2035,1,29,356,4
1831734,22,4,48,2035,1,7,353,4
1831766,22,4,49,2035,1,38,357,4
1831802,22,4,50,2035,1,39,358,4
1831841,22,4,50,2035,1,7,353,4
1831842,22,4,50,2035,1,29,356,4
1831880,22,4,51,2035,1,38,357,4
1831900,22,4,51,2035,1,39,358,4
1831948,22,4,52,2035,1,7,353,4
1831956,22,4,52,2035,1,29,356,4
1831994,22,4,53,2035,1,38,357,4
1831998,22,4,53,2035,1,39,358,4
1832055,22,4,54,2035,1,7,353,4
1832070,22,4,54,2035,1,29,356,4
1832096,22,4,54,2035,1,39,358,4
1832108,22,4,55,2035,1,38,357,4
1832162,22,4,56,2035,1,7,353,4
1832184,22,4,56,2035,1,29,356,4
1832194,22,4,56,2035,1,39,358,4
1832222,22,4,57,2035,1,38,357,4
1832269,22,4,57,2035,1,7,353,4
1832292,22,4,58,2035,1,39,358,4
1832298,22,4,58,2035,1,29,356,4
1832336,22,4,58,2035,1,38,357,4
1832376,22,4,59,2035,1,7,353,4
1832390,22,4,59,2035,1,39,358,4
1832412,22,5,0,2036,1,29,356,4
1832450,22,5,0,2036,1,38,357,4
1832483,22,5,1,2036,1,7,353,4
1832488,22,5,1,2036,1,39,358,4
1832526,22,5,2,2036,1,29,356,4
1832564,22,5,2,2036,1,38,357,4
1832586,22,5,3,2036,1,39,358,4
1832590,22,5,3,2036,1,7,353,4
1832640,22,5,4,2036,1,29,356,4
1832678,22,5,4,2036,1,38,357,4
1832684,22,5,4,2036,1,39,358,4
1832697,22,5,4,2036,1,7,353,4
1832754,22,5,5,2036,1,29,356,4
1832782,22,5,6,2036,1,39,358,4
1832792,22,5,6,2036,1,38,357,4
1832804,22,5,6,2036,1,7,353,4
1832868,22,5,7,2036,1,29,356,4
1832880,22,5,8,2036,1,39,358,4
1832906,22,5,8,2036,1,38,357,4
1832911,22,5,8,2036,1,7,353,4
1832978,22,5,9,2036,1,39,358,4
1832982,22,5,9,2036,1,29,356,4
1833018,22,5,10,2036,1,7,353,4
1833020,22,5,10,2036,1,38,357,4
1833076,22,5,11,2036,1,39,358,4
1833096,22,5,11,2036,1,29,356,4
1833125,22,5,12,2036,1,7,353,4
1833134,22,5,12,2036,1,38,357,4
1833174,22,5,12,2036,1,39,358,4
1833210,22,5,13,2036,1,29,356,4
1833232,22,5,13,2036,1,7,353,4
1833248,22,5,14,2036,1,38,357,4
1833272,22,5,14,2036,1,39,358,4
1833324,22,5,15,2037,1,29,356,4
1833339,22,5,15,2037,1,7,353,4
1833362,22,5,16,2037,1,38,357,4
1833370,22,5,16,2037,1,39,358,4
1833438,22,5,17,2037,1,29,356,4
1833446,22,5,17,2037,1,7,353,4
1833468,22,5,17,2037,1,39,358,4
1833476,22,5,17,2037,1,38,357,4
1833552,22,5,19,2037,1,29,356,4
1833553,22,5,19,2037,1,7,353,4
1833566,22,5,19,2037,1,39,358,4
1833590,22,5,19,2037,1,38,357,4
1833660,22,5,21,2037,1,7,353,4
1833664,22,5,21,2037,1,39,358,4
1833666,22,5,21,2037,1,29,356,4
1833704,22,5,21,2037,1,38,357,4
1833762,22,5,22,2037,1,39,358,4
1833767,22,5,22,2037,1,7,353,4
1833780,22,5,23,2037,1,29,356,4
1833818,22,5,23,2037,1,38,357,4
1833860,22,5,24,2037,1,39,358,4
1833874,22,5,24,2037,1,7,353,4
1833894,22,5,24,2037,1,29,356,4
1833932,22,5,25,2037,1,38,357,4
1833958,22,5,25,2037,1,39,358,4
1833981,22,5,26,2037,1,7,353,4
1833996,22,5,26,2037,1,68,359,4
1834046,22,5,27,2037,1,38,357,4
1834056,22,5,27,2037,1,39,358,4
1834088,22,5,28,2037,1,7,353,4
1834098,22,5,28,2037,1,68,359,4
1834154,22,5,29,2037,1,39,358,4
1834160,22,5,29,2037,1,38,357,4
1834195,22,5,29,2037,1,7,353,4
1834200,22,5,30,2038,1,68,359,4
1834252,22,5,30,2038,1,39,358,4
1834274,22,5,31,2038,1,38,357,4
1834302,22,5,31,2038,1,7,353,4
1834302,22,5,31,2038,1,68,359,4
1834350,22,5,32,2038,1,39,358,4
1834388,22,5,33,2038,1,38,357,4
1834404,22,5,33,2038,1,68,359,4
1834409,22,5,33,2038,1,7,353,4
1834448,22,5,34,2038,1,39,358,4
1834502,22,5,35,2038,1,38,357,4
1834506,22,5,35,2038,1,68,359,4
1834516,22,5,35,2038,1,7,353,4
1834546,22,5,35,2038,1,39,358,4
1834608,22,5,36,2038,1,68,359,4
1834616,22,5,36,2038,1,38,357,4
1834623,22,5,37,2038,1,7,353,4
1834644,22,5,37,2038,1,39,358,4
1834710,22,5,38,2038,1,68,359,4
1834730,22,5,38,2038,1,7,353,4
1834730,22,5,38,2038,1,38,357,4
1834742,22,5,39,2038,1,39,358,4
1834812,22,5,40,2038,1,68,359,4
1834837,22,5,40,2038,1,7,353,4
1834840,22,5,40,2038,1,39,358,4
1834844,22,5,40,2038,1,38,357,4
1834914,22,5,41,2038,1,68,359,4
1834938,22,5,42,2038,1,39,358,4
1834944,22,5,42,2038,1,7,353,4
1834958,22,5,42,2038,1,38,357,4
1835016,22,5,43,2038,1,68,359,4
1835036,22,5,43,2038,1,39,358,4
1835051,22,5,44,2038,1,7,353,4
1835072,22,5,44,2038,1,38,357,4
1835118,22,5,45,2039,1,68,359,4
1835134,22,5,45,2039,1,39,358,4
1835158,22,5,45,2039,1,7,353,4
1835186,22,5,46,2039,1,38,357,4
1835220,22,5,47,2039,1,68,359,4
1835232,22,5,47,2039,1,39,358,4
1835265,22,5,47,2039,1,7,353,4
1835300,22,5,48,2039,1,38,357,4
1835322,22,5,48,2039,1,68,359,4
1835330,22,5,48,2039,1,39,358,4
1835372,22,5,49,2039,1,7,353,4
1835414,22,5,50,2039,1,38,357,4
1835424,22,5,50,2039,1,68,359,4
1835428,22,5,50,2039,1,39,358,4
1835479,22,5,51,2039,1,7,353,4
1835526,22,5,52,2039,1,39,358,4
1835526,22,5,52,2039,1,68,359,4
1835528,22,5,52,2039,1,38,357,4
1835586,22,5,53,2039,1,7,353,4
1835624,22,5,53,2039,1,39,358,4
1835628,22,5,53,2039,1,68,359,4
1835642,22,5,54,2039,1,38,357,4
1835693,22,5,54,2039,1,7,353,4
1835722,22,5,55,2039,1,39,358,4
1835730,22,5,55,2039,1,68,359,4
1835756,22,5,55,2039,1,38,357,4
1835800,22,5,56,2039,1,7,353,4
1835820,22,5,57,2039,1,39,358,4
1835832,22,5,57,2039,1,68,359,4
1835870,22,5,57,2039,1,38,357,4
1835907,22,5,58,2039,1,7,353,4
1835918,22,5,58,2039,1,39,358,4
1835934,22,5,58,2039,1,68,359,4
1835984,22,5,59,2039,1,38,357,4
1836014,22,6,0,2040,1,7,353,4
1836016,22,6,0,2040,1,39,358,4
1836036,22,6,0,2040,1,68,359,4
1836098,22,6,1,2040,1,38,357,4
1836114,22,6,1,2040,1,39,358,4
1836121,22,6,2,2040,1,7,353,4
1836138,22,6,2,2040,1,68,359,4
1836212,22,6,3,2040,1,38,357,4
1836212,22,6,3,2040,1,39,358,4
1836228,22,6,3,2040,1,7,353,4
1836240,22,6,4,2040,1,68,359,4
1836310,22,6,5,2040,1,39,358,4
1836326,22,6,5,2040,1,38,357,4
1836335,22,6,5,2040,1,7,353,4
1836342,22,6,5,2040,1,68,359,4
1836408,22,6,6,2040,1,39,358,4
1836440,22,6,7,2040,1,38,357,4
1836442,22,6,7,2040,1,7,353,4
1836444,22,6,7,2040,1,68,359,4
1836506,22,6,8,2040,1,39,358,4
1836546,22,6,9,2040,1,68,359,4
1836549,22,6,9,2040,1,7,353,4
1836554,22,6,9,2040,1,38,357,4
1836604,22,6,10,2040,1,39,358,4
1836648,22,6,10,2040,1,68,359,4
1836656,22,6,10,2040,1,7,353,4
1836668,22,6,11,2040,1,38,357,4
1836702,22,6,11,2040,1,39,358,4
1836750,22,6,12,2040,1,68,359,4
1836763,22,6,12,2040,1,7,353,4
1836782,22,6,13,2040,1,38,357,4
1836800,22,6,13,2040,1,39,358,4
1836852,22,6,14,2040,1,68,359,4
1836870,22,6,14,2040,1,7,353,4
1836896,22,6,14,2040,1,38,357,4
1836898,22,6,14,2040,1,39,358,4
1836954,22,6,15,2041,1,68,359,4
1836977,22,6,16,2041,1,7,353,4
1836996,22,6,16,2041,1,39,358,4
1837010,22,6,16,2041,1,38,357,4
1837056,22,6,17,2041,1,68,359,4
1837084,22,6,18,2041,1,7,353,4
1837094,22,6,18,2041,1,39,358,4
1837124,22,6,18,2041,1,38,357,4
1837158,22,6,19,2041,1,68,359,4
1837191,22,6,19,2041,1,7,353,4
1837192,22,6,19,2041,1,39,358,4
1837238,22,6,20,2041,1,38,357,4
1837260,22,6,21,2041,1,68,359,4
1837290,22,6,21,2041,1,39,358,4
1837298,22,6,21,2041,1,7,353,4
1837352,22,6,22,2041,1,38,357,4
1837362,22,6,22,2041,1,68,359,4
1837388,22,6,23,2041,1,39,358,4
1837405,22,6,23,2041,1,7,353,4
1837464,22,6,24,2041,1,68,359,4
1837466,22,6,24,2041,1,38,357,4
1837486,22,6,24,2041,1,39,358,4
1837512,22,6,25,2041,1,7,353,4
1837566,22,6,26,2041,1,68,359,4
1837580,22,6,26,2041,1,38,357,4
1837584,22,6,26,2041,1,39,358,4
1837619,22,6,26,2041,1,7,353,4
1837668,22,6,27,2041,1,68,359,4
1837682,22,6,28,2041,1,39,358,4
1837694,22,6,28,2041,1,38,357,4
1837726,22,6,28,2041,1,7,353,4
1837770,22,6,29,2041,1,68,359,4
1837780,22,6,29,2041,1,39,358,4
1837808,22,6,30,2042,1,38,357,4
1837833,22,6,30,2042,1,7,353,4
1837872,22,6,31,2042,1,68,359,4
1837878,22,6,31,2042,1,39,358,4
1837922,22,6,32,2042,1,38,357,4
1837940,22,6,32,2042,1,7,353,4
1837974,22,6,32,2042,1,68,359,4
1837976,22,6,32,2042,1,39,358,4
1838036,22,6,33,2042,1,38,357,4
1838047,22,6,34,2042,1,7,353,4
1838074,22,6,34,2042,1,39,358,4
1838076,22,6,34,2042,1,68,359,4
1838150,22,6,35,2042,1,38,357,4
1838154,22,6,35,2042,1,7,353,4
1838172,22,6,36,2042,1,39,358,4
1838178,22,6,36,2042,1,68,359,4
1838261,22,6,37,2042,1,7,353,4
1838264,22,6,37,2042,1,38,357,4
1838270,22,6,37,2042,1,39,358,4
1838280,22,6,38,2042,1,68,359,4
1838368,22,6,39,2042,1,7,353,4
1838368,22,6,39,2042,1,39,358,4
1838378,22,6,39,2042,1,38,357,4
1838382,22,6,39,2042,1,68,359,4
1838466,22,6,41,2042,1,39,358,4
1838475,22,6,41,2042,1,7,353,4
1838484,22,6,41,2042,1,68,359,4
1838492,22,6,41,2042,1,38,357,4
1838564,22,6,42,2042,1,39,358,4
1838582,22,6,43,2042,1,7,353,4
1838586,22,6,43,2042,1,68,359,4
1838606,22,6,43,2042,1,38,357,4
1838662,22,6,44,2042,1,39,358,4
1838688,22,6,44,2042,1,68,359,4
1838689,22,6,44,2042,1,7,353,4
1838720,22,6,45,2043,1,38,357,4
1838760,22,6,46,2043,1,39,358,4
1838790,22,6,46,2043,1,68,359,4
1838796,22,6,46,2043,1,7,353,4
1838834,22,6,47,2043,1,38,357,4
1838858,22,6,47,2043,1,39,358,4
1838892,22,6,48,2043,1,68,359,4
1838903,22,6,48,2043,1,7,353,4
1838948,22,6,49,2043,1,38,357,4
1838956,22,6,49,2043,1,39,358,4
1838994,22,6,49,2043,1,68,359,4
1839010,22,6,50,2043,1,7,353,4
1839054,22,6,50,2043,1,39,358,4
1839062,22,6,51,2043,1,38,357,4
1839096,22,6,51,2043,1,68,359,4
1839117,22,6,51,2043,1,7,353,4
1839152,22,6,52,2043,1,39,358,4
1839176,22,6,52,2043,1,38,357,4
1839198,22,6,53,2043,1,68,359,4
1839224,22,6,53,2043,1,7,353,4
1839250,22,6,54,2043,1,39,358,4
1839290,22,6,54,2043,1,38,357,4
1839300,22,6,55,2043,1,68,359,4
1839331,22,6,55,2043,1,7,353,4
1839348,22,6,55,2043,1,39,358,4
1839402,22,6,56,2043,1,68,359,4
1839404,22,6,56,2043,1,38,357,4
1839438,22,6,57,2043,1,7,353,4
1839446,22,6,57,2043,1,39,358,4
1839504,22,6,58,2043,1,68,359,4
1839518,22,6,58,2043,1,38,357,4
1839544,22,6,59,2043,1,39,358,4
1839545,22,6,59,2043,1,7,353,4
1839606,22,7,0,2044,1,68,359,4
1839632,22,7,0,2044,1,38,357,4
1839642,22,7,0,2044,1,39,358,4
1839652,22,7,0,2044,1,7,353,4
1839708,22,7,1,2044,1,68,359,4
1839740,22,7,2,2044,1,39,358,4
1839746,22,7,2,2044,1,38,357,4
1839759,22,7,2,2044,1,7,353,4
1839810,22,7,3,2044,1,68,359,4
1839838,22,7,3,2044,1,39,358,4
1839860,22,7,4,2044,1,38,357,4
1839866,22,7,4,2044,1,7,353,4
1839912,22,7,5,2044,1,68,359,4
1839936,22,7,5,2044,1,39,358,4
1839973,22,7,6,2044,1,7,353,4
1839974,22,7,6,2044,1,38,357,4
1840014,22,7,6,2044,1,68,359,4
1840034,22,7,7,2044,1,39,358,4
1840080,22,7,8,2044,1,7,353,4
1840088,22,7,8,2044,1,38,357,4
1840116,22,7,8,2044,1,68,359,4
1840132,22,7,8,2044,1,39,358,4
1840187,22,7,9,2044,1,7,353,4
1840202,22,7,10,2044,1,38,357,4
1840218,22,7,10,2044,1,68,359,4
1840230,22,7,10,2044,1,39,358,4
1840294,22,7,11,2044,1,7,353,4
1840316,22,7,11,2044,1,38,357,4
1840320,22,7,12,2044,1,68,359,4
1840328,22,7,12,2044,1,39,358,4
1840401,22,7,13,2044,1,7,353,4
1840422,22,7,13,2044,1,68,359,4
1840426,22,7,13,2044,1,39,358,4
1840430,22,7,13,2044,1,38,357,4
1840508,22,7,15,2045,1,7,353,4
1840524,22,7,15,2045,1,39,358,4
1840524,22,7,15,2045,1,68,359,4
1840544,22,7,15,2045,1,38,357,4
1840615,22,7,16,2045,1,7,353,4
1840622,22,7,17,2045,1,39,358,4
1840626,22,7,17,2045,1,68,359,4
1840658,22,7,17,2045,1,38,357,4
1840720,22,7,18,2045,1,39,358,4
1840722,22,7,18,2045,1,7,353,4
1840728,22,7,18,2045,1,68,359,4
1840772,22,7,19,2045,1,38,357,4
1840818,22,7,20,2045,1,39,358,4
1840829,22,7,20,2045,1,7,353,4
1840830,22,7,20,2045,1,68,359,4
1840886,22,7,21,2045,1,38,357,4
1840916,22,7,21,2045,1,39,358,4
1840932,22,7,22,2045,1,68,359,4
1840936,22,7,22,2045,1,7,353,4
1841000,22,7,23,2045,1,38,357,4
1841014,22,7,23,2045,1,39,358,4
1841034,22,7,23,2045,1,68,359,4
1841043,22,7,24,2045,1,7,353,4
1841112,22,7,25,2045,1,39,358,4
1841114,22,7,25,2045,1,38,357,4
1841136,22,7,25,2045,1,68,359,4
1841150,22,7,25,2045,1,7,353,4
1841210,22,7,26,2045,1,39,358,4
1841228,22,7,27,2045,1,38,357,4
1841238,22,7,27,2045,1,68,359,4
1841257,22,7,27,2045,1,7,353,4
1841308,22,7,28,2045,1,39,358,4
1841340,22,7,29,2045,1,68,359,4
1841342,22,7,29,2045,1,38,357,4
1841364,22,7,29,2045,1,7,353,4
1841406,22,7,30,2046,1,39,358,4
1841442,22,7,30,2046,1,68,359,4
1841456,22,7,30,2046,1,38,357,4
1841471,22,7,31,2046,1,7,353,4
1841504,22,7,31,2046,1,39,358,4
1841544,22,7,32,2046,1,68,359,4
1841570,22,7,32,2046,1,38,357,4
1841578,22,7,32,2046,1,7,353,4
1841602,22,7,33,2046,1,39,358,4
1841646,22,7,34,2046,1,68,359,4
1841684,22,7,34,2046,1,38,357,4
1841685,22,7,34,2046,1,7,353,4
1841700,22,7,35,2046,1,39,358,4
1841748,22,7,35,2046,1,68,359,4
1841792,22,7,36,2046,1,7,353,4
1841798,22,7,36,2046,1,38,357,4
1841798,22,7,36,2046,1,39,358,4
1841850,22,7,37,2046,1,68,359,4
1841896,22,7,38,2046,1,39,358,4
1841899,22,7,38,2046,1,7,353,4
1841912,22,7,38,2046,1,38,357,4
1841952,22,7,39,2046,1,68,359,4
1841994,22,7,39,2046,1,39,358,4
1842006,22,7,40,2046,1,7,353,4
1842026,22,7,40,2046,1,38,357,4
1842054,22,7,40,2046,1,68,359,4
1842092,22,7,41,2046,1,39,358,4
1842113,22,7,41,2046,1,7,353,4
1842140,22,7,42,2046,1,38,357,4
1842156,22,7,42,2046,1,68,359,4
1842190,22,7,43,2046,1,39,358,4
1842220,22,7,43,2046,1,7,353,4
1842254,22,7,44,2046,1,38,357,4
1842258,22,7,44,2046,1,68,359,4
1842288,22,7,44,2046,1,39,358,4
1842327,22,7,45,2047,1,7,353,4
1842360,22,7,46,2047,1,68,359,4
1842368,22,7,46,2047,1,38,357,4
1842386,22,7,46,2047,1,39,358,4
1842434,22,7,47,2047,1,7,353,4
1842462,22,7,47,2047,1,68,359,4
1842482,22,7,48,2047,1,38,357,4
1842484,22,7,48,2047,1,39,358,4
1842541,22,7,49,2047,1,7,353,4
1842564,22,7,49,2047,1,68,359,4
1842582,22,7,49,2047,1,39,358,4
1842596,22,7,49,2047,1,38,357,4
1842648,22,7,50,2047,1,7,353,4
1842666,22,7,51,2047,1,68,359,4
1842680,22,7,51,2047,1,39,358,4
1842710,22,7,51,2047,1,38,357,4
1842755,22,7,52,2047,1,7,353,4
1842768,22,7,52,2047,1,68,359,4
1842778,22,7,52,2047,1,39,358,4
1842824,22,7,53,2047,1,38,357,4
1842862,22,7,54,2047,1,7,353,4
1842870,22,7,54,2047,1,68,359,4
1842876,22,7,54,2047,1,39,358,4
1842938,22,7,55,2047,1,38,357,4
1842969,22,7,56,2047,1,7,353,4
1842972,22,7,56,2047,1,68,359,4
1842974,22,7,56,2047,1,39,358,4
1843052,22,7,57,2047,1,38,357,4
1843072,22,7,57,2047,1,39,358,4
1843074,22,7,57,2047,1,68,359,4
1843076,22,7,57,2047,1,7,353,4
1843166,22,7,59,2047,1,38,357,4
1843170,22,7,59,2047,1,39,358,4
1843176,22,7,59,2047,1,68,359,4
1843183,22,7,59,2047,1,7,353,4
1843268,22,8,1,2048,1,39,358,4
1843278,22,8,1,2048,1,68,359,4
1843280,22,8,1,2048,1,38,357,4
1843290,22,8,1,2048,1,7,353,4
1843366,22,8,2,2048,1,39,358,4
1843380,22,8,3,2048,1,68,359,4
1843394,22,8,3,2048,1,38,357,4
1843397,22,8,3,2048,1,7,353,4
1843464,22,8,4,2048,1,39,358,4
1843482,22,8,4,2048,1,68,359,4
1843504,22,8,5,2048,1,7,353,4
1843508,22,8,5,2048,1,38,357,4
1843562,22,8,6,2048,1,39,358,4
1843584,22,8,6,2048,1,68,359,4
1843611,22,8,6,2048,1,7,353,4
1843622,22,8,7,2048,1,38,357,4
1843660,22,8,7,2048,1,39,358,4
1843686,22,8,8,2048,1,68,359,4
1843718,22,8,8,2048,1,7,353,4
1843736,22,8,8,2048,1,38,357,4
1843758,22,8,9,2048,1,39,358,4
1843788,22,8,9,2048,1,68,359,4
1843825,22,8,10,2048,1,7,353,4
1843850,22,8,10,2048,1,38,357,4
1843856,22,8,10,2048,1,39,358,4
1843890,22,8,11,2048,1,68,359,4
1843932,22,8,12,2048,1,7,353,4
1843954,22,8,12,2048,1,39,358,4
1843964,22,8,12,2048,1,38,357,4
1843992,22,8,13,2048,1,68,359,4
1844039,22,8,13,2048,1,7,353,4
1844052,22,8,14,2048,1,39,358,4
1844078,22,8,14,2048,1,38,357,4
1844094,22,8,14,2048,1,68,359,4
1844146,22,8,15,2049,1,7,353,4
1844150,22,8,15,2049,1,39,358,4
1844192,22,8,16,2049,1,38,357,4
1844196,22,8,16,2049,1,68,359,4
1844248,22,8,17,2049,1,39,358,4
1844253,22,8,17,2049,1,7,353,4
1844298,22,8,18,2049,1,68,359,4
1844306,22,8,18,2049,1,38,357,4
1844346,22,8,19,2049,1,39,358,4
1844360,22,8,19,2049,1,7,353,4
1844400,22,8,20,2049,1,68,359,4
1844420,22,8,20,2049,1,38,357,4
1844444,22,8,20,2049,1,39,358,4
1844467,22,8,21,2049,1,7,353,4
1844502,22,8,21,2049,1,68,359,4
1844534,22,8,22,2049,1,38,357,4
1844542,22,8,22,2049,1,39,358,4
1844574,22,8,22,2049,1,7,353,4
1844604,22,8,23,2049,1,68,359,4
1844640,22,8,24,2049,1,39,358,4
1844648,22,8,24,2049,1,38,357,4
1844681,22,8,24,2049,1,7,353,4
1844706,22,8,25,2049,1,68,359,4
1844738,22,8,25,2049,1,39,358,4
1844762,22,8,26,2049,1,38,357,4
1844788,22,8,26,2049,1,7,353,4
1844808,22,8,26,2049,1,68,359,4
1844836,22,8,27,2049,1,39,358,4
1844876,22,8,27,2049,1,38,357,4
1844895,22,8,28,2049,1,7,353,4
1844910,22,8,28,2049,1,68,359,4
1844934,22,8,28,2049,1,39,358,4
1844990,22,8,29,2049,1,38,357,4
1845002,22,8,30,2050,1,7,353,4
1845012,22,8,30,2050,1,68,359,4
1845032,22,8,30,2050,1,39,358,4
1845104,22,8,31,2050,1,38,357,4
1845109,22,8,31,2050,1,7,353,4
1845114,22,8,31,2050,1,68,359,4
1845130,22,8,32,2050,1,39,358,4
1845216,22,8,33,2050,1,7,353,4
1845216,22,8,33,2050,1,68,359,4
1845218,22,8,33,2050,1,38,357,4
1845228,22,8,33,2050,1,39,358,4
1845318,22,8,35,2050,1,68,359,4
1845323,22,8,35,2050,1,7,353,4
1845326,22,8,35,2050,1,39,358,4
1845332,22,8,35,2050,1,38,357,4
1845420,22,8,37,2050,1,68,359,4
1845424,22,8,37,2050,1,39,358,4
1845430,22,8,37,2050,1,7,353,4
1845446,22,8,37,2050,1,38,357,4
1845522,22,8,38,2050,1,39,358,4
1845522,22,8,38,2050,1,68,359,4
1845537,22,8,38,2050,1,7,353,4
1845560,22,8,39,2050,1,38,357,4
1845620,22,8,40,2050,1,39,358,4
1845624,22,8,40,2050,1,68,359,4
1845644,22,8,40,2050,1,7,353,4
1845674,22,8,41,2050,1,38,357,4
1845718,22,8,41,2050,1,39,358,4
1845726,22,8,42,2050,1,68,359,4
1845751,22,8,42,2050,1,7,353,4
1845788,22,8,43,2050,1,38,357,4
1845816,22,8,43,2050,1,39,358,4
1845828,22,8,43,2050,1,68,359,4
1845858,22,8,44,2050,1,7,353,4
1845902,22,8,45,2051,1,38,357,4
1845914,22,8,45,2051,1,39,358,4
1845930,22,8,45,2051,1,68,359,4
1845965,22,8,46,2051,1,7,353,4
1846012,22,8,46,2051,1,39,358,4
1846016,22,8,46,2051,1,38,357,4
1846032,22,8,47,2051,1,68,359,4
1846072,22,8,47,2051,1,7,353,4
1846110,22,8,48,2051,1,39,358,4
1846130,22,8,48,2051,1,38,357,4
1846134,22,8,48,2051,1,68,359,4
1846179,22,8,49,2051,1,7,353,4
1846208,22,8,50,2051,1,39,358,4
1846236,22,8,50,2051,1,68,359,4
1846244,22,8,50,2051,1,38,357,4
1846286,22,8,51,2051,1,7,353,4
1846306,22,8,51,2051,1,39,358,4
1846338,22,8,52,2051,1,68,359,4
1846358,22,8,52,2051,1,38,357,4
1846393,22,8,53,2051,1,7,353,4
1846404,22,8,53,2051,1,39,358,4
1846440,22,8,54,2051,1,68,359,4
1846472,22,8,54,2051,1,38,357,4
1846500,22,8,55,2051,1,7,353,4
1846542,22,8,55,2051,1,68,359,4
1846586,22,8,56,2051,1,38,357,4
1846607,22,8,56,2051,1,7,353,4
1846644,22,8,57,2051,1,68,359,4
1846700,22,8,58,2051,1,38,357,4
1846714,22,8,58,2051,1,7,353,4
1846746,22,8,59,2051,1,68,359,4
1846814,22,9,0,2052,1,38,357,4
1846821,22,9,0,2052,1,7,353,4
1846848,22,9,0,2052,1,68,359,4
1846928,22,9,2,2052,1,7,353,4
1846928,22,9,2,2052,1,38,357,4
1846950,22,9,2,2052,1,68,359,4
1847035,22,9,3,2052,1,7,353,4
1847042,22,9,4,2052,1,38,357,4
1847052,22,9,4,2052,1,68,359,4
1847142,22,9,5,2052,1,7,353,4
1847154,22,9,5,2052,1,68,359,4
1847156,22,9,5,2052,1,38,357,4
1847249,22,9,7,2052,1,7,353,4
1847256,22,9,7,2052,1,68,359,4
1847270,22,9,7,2052,1,38,357,4
1847356,22,9,9,2052,1,7,353,4
